Date,Close
8/4/2023 16:00:00,10.48
8/7/2023 16:00:00,10.48
8/8/2023 16:00:00,10.48
8/9/2023 16:00:00,10.48
8/10/2023 16:00:00,10.49
8/11/2023 16:00:00,10.49
8/14/2023 16:00:00,10.48
8/15/2023 16:00:00,10.49
8/16/2023 16:00:00,10.49
8/17/2023 16:00:00,10.51
8/18/2023 16:00:00,10.5
8/21/2023 16:00:00,10.54
8/22/2023 16:00:00,10.59
8/23/2023 16:00:00,10.55
8/24/2023 16:00:00,10.56
8/25/2023 16:00:00,10.61
8/28/2023 16:00:00,10.56
8/29/2023 16:00:00,10.58
8/30/2023 16:00:00,10.92
8/31/2023 16:00:00,10.65
9/1/2023 16:00:00,10.61
9/5/2023 16:00:00,10.61
9/6/2023 16:00:00,10.6
9/7/2023 16:00:00,10.6
9/8/2023 16:00:00,10.59
9/11/2023 16:00:00,10.56
9/13/2023 16:00:00,10.52
9/14/2023 16:00:00,10.55
9/15/2023 16:00:00,10.52
9/18/2023 16:00:00,10.53
9/19/2023 16:00:00,10.55
9/20/2023 16:00:00,10.55
9/21/2023 16:00:00,10.55
9/22/2023 16:00:00,10.55
9/25/2023 16:00:00,10.55
9/26/2023 16:00:00,10.55
9/28/2023 16:00:00,10.55
9/29/2023 16:00:00,10.55
10/2/2023 16:00:00,10.56
10/3/2023 16:00:00,10.56
10/4/2023 16:00:00,10.55
10/5/2023 16:00:00,10.56
10/6/2023 16:00:00,10.56
10/9/2023 16:00:00,10.56
10/10/2023 16:00:00,10.56
10/11/2023 16:00:00,10.56
10/12/2023 16:00:00,10.57
10/13/2023 16:00:00,10.57
10/16/2023 16:00:00,10.58
10/17/2023 16:00:00,10.58
10/18/2023 16:00:00,10.58
10/19/2023 16:00:00,10.58
10/20/2023 16:00:00,10.58
10/23/2023 16:00:00,10.58
10/24/2023 16:00:00,10.58
10/25/2023 16:00:00,10.58
10/26/2023 16:00:00,10.58
10/27/2023 16:00:00,10.58
10/31/2023 16:00:00,10.59
11/1/2023 16:00:00,10.59
11/2/2023 16:00:00,10.59
11/3/2023 16:00:00,10.59
11/6/2023 16:00:00,10.6
11/7/2023 16:00:00,10.61
11/8/2023 16:00:00,10.61
11/9/2023 16:00:00,10.61
11/10/2023 16:00:00,10.61
11/13/2023 16:00:00,10.58
11/14/2023 16:00:00,10.62
11/15/2023 16:00:00,10.61
11/16/2023 16:00:00,10.52
11/17/2023 16:00:00,10.5
11/20/2023 16:00:00,10.54
11/21/2023 16:00:00,10.52
11/22/2023 16:00:00,10.54
11/24/2023 13:05:00,10.53
11/27/2023 16:00:00,10.55
11/28/2023 16:00:00,10.55
11/29/2023 16:00:00,10.55
11/30/2023 16:00:00,10.58
12/1/2023 16:00:00,10.6
12/4/2023 16:00:00,10.57
12/5/2023 16:00:00,10.6
12/6/2023 16:00:00,10.56
12/7/2023 16:00:00,10.57
12/8/2023 16:00:00,10.57
12/11/2023 16:00:00,10.57
12/12/2023 16:00:00,10.57
12/13/2023 16:00:00,10.55
12/14/2023 16:00:00,10.59
12/15/2023 16:00:00,10.59
12/18/2023 16:00:00,10.59
12/19/2023 16:00:00,10.59
12/20/2023 16:00:00,10.62
12/21/2023 16:00:00,10.64
12/22/2023 16:00:00,10.63
12/26/2023 16:00:00,10.61
12/27/2023 16:00:00,10.62
12/28/2023 16:00:00,10.04
12/29/2023 16:00:00,8.32
1/2/2024 16:00:00,7.51
1/3/2024 16:00:00,8.02
1/4/2024 16:00:00,10.2
1/5/2024 16:00:00,10.2
1/8/2024 16:00:00,10.1
1/9/2024 16:00:00,7.94
1/10/2024 16:00:00,5.43
1/11/2024 16:00:00,5.66
1/12/2024 16:00:00,5.72
1/16/2024 16:00:00,3.36
1/17/2024 16:00:00,2.37
1/18/2024 16:00:00,2.37
1/19/2024 16:00:00,1.82
1/22/2024 16:00:00,1.94
1/23/2024 16:00:00,2.06
1/24/2024 16:00:00,1.95
1/25/2024 16:00:00,1.92
1/26/2024 16:00:00,1.75
1/29/2024 16:00:00,1.81
1/30/2024 16:00:00,1.67
1/31/2024 16:00:00,1.63
2/1/2024 16:00:00,1.68
2/2/2024 16:00:00,1.6
2/5/2024 16:00:00,1.42
2/6/2024 16:00:00,1.51
2/7/2024 16:00:00,1.78
2/8/2024 16:00:00,1.82
2/9/2024 16:00:00,1.76
2/12/2024 16:00:00,1.77
2/13/2024 16:00:00,1.76
2/14/2024 16:00:00,1.75
2/15/2024 16:00:00,1.8
2/16/2024 16:00:00,1.73
2/20/2024 16:00:00,1.93
2/21/2024 16:00:00,1.65
2/22/2024 16:00:00,1.65
2/23/2024 16:00:00,1.49
2/26/2024 16:00:00,1.26
2/27/2024 16:00:00,1.25
2/28/2024 16:00:00,1.2
2/29/2024 16:00:00,1.25
3/1/2024 16:00:00,1.15
3/4/2024 16:00:00,1.2
3/5/2024 16:00:00,1.31
3/6/2024 16:00:00,2.3
3/7/2024 16:00:00,2.48
3/8/2024 16:00:00,2.85
3/11/2024 16:00:00,2.66
3/12/2024 16:00:00,2.41
3/13/2024 16:00:00,2.64
3/14/2024 16:00:00,2.87
3/15/2024 16:00:00,3.05
3/18/2024 16:00:00,2.83
3/19/2024 16:00:00,2.77
3/20/2024 16:00:00,2.84
3/21/2024 16:00:00,2.75
3/22/2024 16:00:00,2.84
3/25/2024 16:00:00,2.45
3/26/2024 16:00:00,2.42
3/27/2024 16:00:00,2.52
3/28/2024 16:00:00,2.4
4/1/2024 16:00:00,2.27
4/2/2024 16:00:00,2.26
4/3/2024 16:00:00,2.33
4/4/2024 16:00:00,2.36
4/5/2024 16:00:00,2.39
4/8/2024 16:00:00,2.23
4/9/2024 16:00:00,2.3
4/10/2024 16:00:00,2.44
4/11/2024 16:00:00,2.4
4/12/2024 16:00:00,2.48
4/15/2024 16:00:00,2.3
4/16/2024 16:00:00,2.3
4/17/2024 16:00:00,2.08
4/18/2024 16:00:00,2.3
4/19/2024 16:00:00,2.4
4/22/2024 16:00:00,2.29
4/23/2024 16:00:00,2.4
4/24/2024 16:00:00,2.36
4/25/2024 16:00:00,2.31
4/26/2024 16:00:00,2.22
4/29/2024 16:00:00,2.11
4/30/2024 16:00:00,2.01
5/1/2024 16:00:00,1.98
5/2/2024 16:00:00,2.11
5/3/2024 16:00:00,2
5/6/2024 16:00:00,2
5/7/2024 16:00:00,2.24
5/8/2024 16:00:00,2.27
5/9/2024 16:00:00,2.16
5/10/2024 16:00:00,2.02
5/13/2024 16:00:00,2.03
5/14/2024 16:00:00,1.7
5/15/2024 16:00:00,1.7
5/16/2024 16:00:00,1.55
5/17/2024 16:00:00,1.38
5/20/2024 16:00:00,1.49
5/21/2024 16:00:00,1.04
5/22/2024 16:00:00,1
5/23/2024 16:00:00,1
5/24/2024 16:00:00,1.04
5/28/2024 16:00:00,0.86
5/29/2024 16:00:00,0.94
5/30/2024 16:00:00,0.85
5/31/2024 16:00:00,0.8
6/3/2024 16:00:00,0.8
6/4/2024 16:00:00,0.8
6/5/2024 16:00:00,0.74
6/6/2024 16:00:00,0.77
6/7/2024 16:00:00,0.72
6/10/2024 16:00:00,1
6/11/2024 16:00:00,0.95
6/12/2024 16:00:00,0.9
6/13/2024 16:00:00,0.75
6/14/2024 16:00:00,0.73
6/17/2024 16:00:00,0.78
6/18/2024 16:00:00,0.74
6/20/2024 16:00:00,0.74
6/21/2024 16:00:00,0.73
6/24/2024 16:00:00,0.63
6/25/2024 16:00:00,0.57
6/26/2024 16:00:00,0.57
6/27/2024 16:00:00,0.59
6/28/2024 16:00:00,0.56
7/1/2024 16:00:00,0.52
7/2/2024 16:00:00,0.57
7/3/2024 13:05:00,0.53
7/5/2024 16:00:00,0.52
7/8/2024 16:00:00,0.5
7/9/2024 16:00:00,0.47
7/10/2024 16:00:00,0.53
7/11/2024 16:00:00,0.63
7/12/2024 16:00:00,0.54
7/15/2024 16:00:00,0.49
7/16/2024 16:00:00,0.65
7/17/2024 16:00:00,0.58
7/18/2024 16:00:00,0.6
7/19/2024 16:00:00,0.59
7/22/2024 16:00:00,0.54
7/23/2024 16:00:00,0.64
7/24/2024 16:00:00,0.78
7/25/2024 16:00:00,0.9
7/26/2024 16:00:00,0.75
7/29/2024 16:00:00,0.67
7/30/2024 16:00:00,0.72
7/31/2024 16:00:00,0.7
8/1/2024 16:00:00,0.67
8/2/2024 16:00:00,0.61
8/5/2024 16:00:00,0.53
8/6/2024 16:00:00,0.62
8/7/2024 16:00:00,0.58
8/8/2024 16:00:00,0.61
8/9/2024 16:00:00,0.69
8/12/2024 16:00:00,0.72
8/13/2024 16:00:00,0.85
8/14/2024 16:00:00,0.73
8/15/2024 16:00:00,0.74
8/16/2024 16:00:00,0.63
8/19/2024 16:00:00,0.82
8/20/2024 16:00:00,0.9
8/21/2024 16:00:00,0.96
8/22/2024 16:00:00,0.96
8/23/2024 16:00:00,1.03
8/26/2024 16:00:00,0.98
8/27/2024 16:00:00,0.98
8/28/2024 16:00:00,1
8/29/2024 16:00:00,0.95
8/30/2024 16:00:00,0.99
9/3/2024 16:00:00,0.91
9/4/2024 16:00:00,0.9
9/5/2024 16:00:00,0.92
9/6/2024 16:00:00,1
9/9/2024 16:00:00,0.7
9/10/2024 16:00:00,0.76
9/11/2024 16:00:00,0.71
9/12/2024 16:00:00,0.76
9/13/2024 16:00:00,0.79
9/16/2024 16:00:00,0.75
9/17/2024 16:00:00,0.8
9/18/2024 16:00:00,0.74
9/19/2024 16:00:00,0.56
9/20/2024 16:00:00,0.56
9/23/2024 16:00:00,0.57
9/24/2024 16:00:00,0.56
9/25/2024 16:00:00,0.52
9/26/2024 16:00:00,0.5
9/27/2024 16:00:00,0.5
9/30/2024 16:00:00,0.46
10/1/2024 16:00:00,0.42
10/2/2024 16:00:00,0.27
10/3/2024 16:00:00,0.26
10/4/2024 16:00:00,0.27
10/7/2024 16:00:00,0.29
10/8/2024 16:00:00,0.31
10/9/2024 16:00:00,0.29
10/10/2024 16:00:00,0.31
10/11/2024 16:00:00,0.31
10/14/2024 16:00:00,0.3
10/15/2024 16:00:00,0.32
10/16/2024 16:00:00,0.34
10/17/2024 16:00:00,0.34
10/18/2024 16:00:00,0.35
10/21/2024 16:00:00,0.36
10/22/2024 16:00:00,0.34
10/23/2024 16:00:00,0.32
10/24/2024 16:00:00,0.3
10/25/2024 16:00:00,0.31
10/28/2024 16:00:00,0.31
10/29/2024 16:00:00,0.31
10/30/2024 16:00:00,0.29
10/31/2024 16:00:00,0.28
11/1/2024 16:00:00,0.28
11/4/2024 16:00:00,0.28
11/5/2024 16:00:00,0.27
11/6/2024 16:00:00,0.27
11/7/2024 16:00:00,0.29
11/8/2024 16:00:00,0.29
11/11/2024 16:00:00,0.45
11/12/2024 16:00:00,0.52
11/13/2024 16:00:00,0.52
11/14/2024 16:00:00,0.52
11/15/2024 16:00:00,0.46
11/18/2024 16:00:00,0.37
11/19/2024 16:00:00,0.45
11/20/2024 16:00:00,0.48
11/21/2024 16:00:00,0.47
11/22/2024 16:00:00,0.48
11/25/2024 16:00:00,0.51
11/26/2024 16:00:00,0.52
11/27/2024 16:00:00,0.49
11/29/2024 13:05:00,0.67
12/2/2024 16:00:00,0.76
12/3/2024 16:00:00,0.81
12/4/2024 16:00:00,0.8
12/5/2024 16:00:00,0.7
12/6/2024 16:00:00,0.73
12/9/2024 16:00:00,0.66
12/10/2024 16:00:00,0.6
12/11/2024 16:00:00,0.58
12/12/2024 16:00:00,0.62
12/13/2024 16:00:00,0.72
12/16/2024 16:00:00,0.68
12/17/2024 16:00:00,0.66
12/18/2024 16:00:00,0.6
12/19/2024 16:00:00,0.58
12/20/2024 16:00:00,0.62
12/23/2024 16:00:00,0.75
12/24/2024 13:05:00,0.73
12/26/2024 16:00:00,1.15
12/27/2024 16:00:00,1.42
12/30/2024 16:00:00,1.27
12/31/2024 16:00:00,1.13
1/2/2025 16:00:00,1.09
1/3/2025 16:00:00,1.15
1/6/2025 16:00:00,1.16
1/7/2025 16:00:00,1.11
1/8/2025 16:00:00,1.02
1/10/2025 16:00:00,1.01
1/13/2025 16:00:00,0.86
1/14/2025 16:00:00,0.86
1/15/2025 16:00:00,0.82
1/16/2025 16:00:00,0.9
1/17/2025 16:00:00,0.9
1/21/2025 16:00:00,0.84
1/22/2025 16:00:00,0.86
1/23/2025 16:00:00,0.84
1/24/2025 16:00:00,0.81
1/27/2025 16:00:00,0.76
1/28/2025 16:00:00,0.71
1/29/2025 16:00:00,0.63
1/30/2025 16:00:00,0.66
1/31/2025 16:00:00,0.67
2/3/2025 16:00:00,0.61
2/4/2025 16:00:00,0.61
2/5/2025 16:00:00,0.62
2/6/2025 16:00:00,0.68
2/7/2025 16:00:00,0.65
2/10/2025 16:00:00,0.62
2/11/2025 16:00:00,0.57
2/12/2025 16:00:00,0.6
2/13/2025 16:00:00,0.58
2/14/2025 16:00:00,0.58
2/18/2025 16:00:00,0.55
2/19/2025 16:00:00,0.52
2/20/2025 16:00:00,0.5
2/21/2025 16:00:00,0.53
2/24/2025 16:00:00,0.5
2/25/2025 16:00:00,0.46
2/26/2025 16:00:00,0.47
2/27/2025 16:00:00,0.5
2/28/2025 16:00:00,0.51
3/3/2025 16:00:00,0.47
3/4/2025 16:00:00,0.46
3/5/2025 16:00:00,0.48
3/6/2025 16:00:00,0.47
3/7/2025 16:00:00,0.52
3/10/2025 16:00:00,0.5
3/11/2025 16:00:00,0.49
3/12/2025 16:00:00,0.49
3/13/2025 16:00:00,0.48
3/14/2025 16:00:00,0.5
3/17/2025 16:00:00,0.53
3/18/2025 16:00:00,0.52
3/19/2025 16:00:00,0.55
3/20/2025 16:00:00,0.59
3/21/2025 16:00:00,0.54
3/24/2025 16:00:00,0.56
3/25/2025 16:00:00,0.57
3/26/2025 16:00:00,0.58
3/27/2025 16:00:00,0.55
3/28/2025 16:00:00,0.51
3/31/2025 16:00:00,0.52
4/1/2025 16:00:00,0.5
4/2/2025 16:00:00,0.52
4/3/2025 16:00:00,0.49
4/4/2025 16:00:00,0.45
4/7/2025 16:00:00,0.42
4/8/2025 16:00:00,0.41
4/9/2025 16:00:00,0.44
4/10/2025 16:00:00,0.42
4/11/2025 16:00:00,0.42
4/14/2025 16:00:00,0.39
4/15/2025 16:00:00,0.43
4/16/2025 16:00:00,0.44
4/17/2025 16:00:00,0.45
4/21/2025 16:00:00,0.49
4/22/2025 16:00:00,0.48
4/23/2025 16:00:00,0.51
4/24/2025 16:00:00,0.51
4/25/2025 16:00:00,0.5
4/28/2025 16:00:00,0.51
4/29/2025 16:00:00,0.53
4/30/2025 16:00:00,0.51
5/1/2025 16:00:00,0.5
5/2/2025 16:00:00,0.52
5/5/2025 16:00:00,0.51
5/6/2025 16:00:00,0.52
5/7/2025 16:00:00,0.49
5/8/2025 16:00:00,0.5
5/9/2025 16:00:00,0.49
5/12/2025 16:00:00,0.5
5/13/2025 16:00:00,0.46
5/14/2025 16:00:00,0.47
5/15/2025 16:00:00,0.59
5/16/2025 16:00:00,0.68
5/19/2025 16:00:00,0.69
5/20/2025 16:00:00,0.92
5/21/2025 16:00:00,0.9
5/22/2025 16:00:00,0.9
5/23/2025 16:00:00,0.92
5/27/2025 16:00:00,0.86
5/28/2025 16:00:00,0.98
5/29/2025 16:00:00,1.1
5/30/2025 16:00:00,1.06
6/2/2025 16:00:00,1.03
6/3/2025 16:00:00,0.91
6/4/2025 16:00:00,0.97
6/5/2025 16:00:00,0.9
6/6/2025 16:00:00,0.94
6/9/2025 16:00:00,1.09
6/10/2025 16:00:00,1.12
6/11/2025 16:00:00,1.34
6/12/2025 16:00:00,1.37
6/13/2025 16:00:00,1.87
6/16/2025 16:00:00,1.84
6/17/2025 16:00:00,1.76
6/18/2025 16:00:00,2.28
6/20/2025 16:00:00,2.22
6/23/2025 16:00:00,2.01
6/24/2025 16:00:00,1.81
6/25/2025 16:00:00,1.7
6/26/2025 16:00:00,1.51
6/27/2025 16:00:00,1.74
6/30/2025 16:00:00,1.71
7/1/2025 16:00:00,1.68
7/2/2025 16:00:00,1.64
7/3/2025 13:05:00,1.58
7/7/2025 16:00:00,1.51
7/8/2025 16:00:00,1.47
7/9/2025 16:00:00,1.6
7/10/2025 16:00:00,1.52
7/11/2025 16:00:00,1.53
7/14/2025 16:00:00,1.59
7/15/2025 16:00:00,1.56
7/16/2025 16:00:00,1.55
7/17/2025 16:00:00,1.72
7/18/2025 16:00:00,1.74
7/21/2025 16:00:00,1.77
7/22/2025 16:00:00,1.7
7/23/2025 16:00:00,1.75
7/24/2025 16:00:00,1.63
7/25/2025 16:00:00,1.63
7/28/2025 16:00:00,1.65
7/29/2025 16:00:00,1.51
7/30/2025 16:00:00,1.49
7/31/2025 16:00:00,1.51
8/1/2025 16:00:00,1.41
8/4/2025 16:00:00,1.56
8/5/2025 16:00:00,1.68
8/6/2025 16:00:00,1.76
8/7/2025 16:00:00,1.67
8/8/2025 16:00:00,1.76
8/11/2025 16:00:00,1.76
8/12/2025 16:00:00,1.71
8/13/2025 16:00:00,1.62
8/14/2025 16:00:00,1.58
8/15/2025 16:00:00,1.67
8/18/2025 16:00:00,1.75
8/19/2025 16:00:00,1.59
8/20/2025 16:00:00,1.57
8/21/2025 16:00:00,1.58
8/22/2025 16:00:00,1.66
8/25/2025 16:00:00,1.61
8/26/2025 16:00:00,1.85
8/27/2025 16:00:00,1.83
8/28/2025 16:00:00,1.85
8/29/2025 16:00:00,1.75
9/2/2025 16:00:00,1.69
9/3/2025 16:00:00,1.64
9/4/2025 16:00:00,1.61
9/5/2025 16:00:00,1.6
9/8/2025 16:00:00,1.65
9/9/2025 16:00:00,1.66
9/10/2025 16:00:00,1.66
9/11/2025 16:00:00,1.73
9/12/2025 16:00:00,1.69
9/15/2025 16:00:00,1.76
9/16/2025 16:00:00,1.71
9/17/2025 16:00:00,1.72
9/18/2025 16:00:00,2.03
9/19/2025 16:00:00,2.23
9/22/2025 16:00:00,2.24
9/23/2025 16:00:00,2.17
9/24/2025 16:00:00,2.38
9/25/2025 16:00:00,2.18
9/26/2025 16:00:00,2.49
9/29/2025 16:00:00,2.69
9/30/2025 16:00:00,2.54
10/1/2025 16:00:00,2.54
10/2/2025 16:00:00,2.78
10/3/2025 16:00:00,2.63
10/6/2025 16:00:00,2.97
10/7/2025 16:00:00,2.9
10/8/2025 16:00:00,3.35
10/9/2025 16:00:00,3.42
10/10/2025 16:00:00,2.87
10/13/2025 16:00:00,3.67
10/14/2025 16:00:00,3.91
10/15/2025 16:00:00,3.62
10/16/2025 16:00:00,3.12
10/17/2025 16:00:00,2.91
10/20/2025 16:00:00,2.92
10/21/2025 16:00:00,2.71
10/22/2025 16:00:00,2.53
10/23/2025 16:00:00,2.58
10/24/2025 16:00:00,2.72
10/27/2025 16:00:00,2.56
10/28/2025 16:00:00,2.31
10/29/2025 16:00:00,2.31
10/30/2025 16:00:00,2.28
10/31/2025 16:00:00,2.58
11/3/2025 16:00:00,2.23
11/4/2025 16:00:00,2.12
11/5/2025 16:00:00,2.18
11/6/2025 16:00:00,2.14
11/7/2025 16:00:00,2.04
11/10/2025 16:00:00,2.06
11/11/2025 16:00:00,2.02
11/12/2025 16:00:00,1.99
11/13/2025 16:00:00,2.03
11/14/2025 16:00:00,1.92
11/17/2025 16:00:00,1.78
11/18/2025 16:00:00,1.33
11/19/2025 16:00:00,1.29
11/20/2025 16:00:00,1.2
11/21/2025 16:00:00,1.29
11/24/2025 16:00:00,1.54
11/25/2025 16:00:00,1.57
11/26/2025 16:00:00,1.62
11/28/2025 13:05:00,1.65
12/1/2025 16:00:00,1.54
12/2/2025 16:00:00,1.52
12/3/2025 16:00:00,1.7
12/4/2025 16:00:00,1.79
12/5/2025 16:00:00,1.77
12/8/2025 16:00:00,1.8
12/9/2025 16:00:00,1.8
12/10/2025 16:00:00,1.76
12/11/2025 16:00:00,1.9
12/12/2025 16:00:00,1.73
12/15/2025 16:00:00,1.6
12/16/2025 16:00:00,1.76
12/17/2025 16:00:00,1.6
12/18/2025 16:00:00,1.6
12/19/2025 16:00:00,1.69
12/22/2025 16:00:00,1.65
12/23/2025 16:00:00,1.59
12/24/2025 13:05:00,1.64
12/26/2025 16:00:00,1.56
12/29/2025 16:00:00,1.45
12/30/2025 16:00:00,1.47
12/31/2025 16:00:00,1.47
1/2/2026 16:00:00,1.63
1/5/2026 16:00:00,1.94
1/6/2026 16:00:00,1.85
1/7/2026 16:00:00,2.13
1/8/2026 16:00:00,2.21
1/9/2026 16:00:00,2.32
1/12/2026 16:00:00,2.15
1/13/2026 16:00:00,1.99
1/14/2026 16:00:00,2.09
1/15/2026 16:00:00,2.32
1/16/2026 16:00:00,2.15
1/20/2026 16:00:00,2.2
1/21/2026 16:00:00,2.44
1/22/2026 16:00:00,2.44
1/23/2026 16:00:00,2.39
1/26/2026 16:00:00,2.16
1/27/2026 16:00:00,2.28
1/28/2026 16:00:00,2.22
1/29/2026 16:00:00,2.06
1/30/2026 16:00:00,1.86
2/2/2026 16:00:00,1.82
2/3/2026 16:00:00,1.94
2/4/2026 16:00:00,1.8
2/5/2026 16:00:00,1.7
2/6/2026 16:00:00,1.85
2/9/2026 16:00:00,1.89
2/10/2026 16:00:00,1.85
2/11/2026 16:00:00,1.8
2/12/2026 16:00:00,1.71
2/13/2026 16:00:00,1.76
2/17/2026 16:00:00,1.75
2/18/2026 16:00:00,1.81
2/19/2026 16:00:00,1.96
2/20/2026 16:00:00,1.88
2/23/2026 16:00:00,1.86
2/24/2026 16:00:00,1.9
2/25/2026 16:00:00,1.97
2/26/2026 16:00:00,2.04
2/27/2026 16:00:00,1.94
3/2/2026 16:00:00,2.01
3/3/2026 16:00:00,1.87
3/4/2026 16:00:00,2
3/5/2026 16:00:00,1.93
3/6/2026 16:00:00,1.92
3/9/2026 16:00:00,1.86
3/10/2026 16:00:00,1.87
3/11/2026 16:00:00,1.92
3/12/2026 16:00:00,1.86
3/13/2026 16:00:00,1.82
3/16/2026 16:00:00,1.82
3/17/2026 16:00:00,1.85
3/18/2026 16:00:00,1.8
3/19/2026 16:00:00,1.78
3/20/2026 16:00:00,1.72
3/23/2026 16:00:00,1.72
3/24/2026 16:00:00,1.49
3/25/2026 16:00:00,1.46
3/26/2026 16:00:00,1.36
3/27/2026 16:00:00,1.34
3/30/2026 16:00:00,1.3
3/31/2026 16:00:00,1.41
4/1/2026 16:00:00,1.43
4/2/2026 16:00:00,1.47
4/6/2026 16:00:00,1.48
4/7/2026 16:00:00,1.39
4/8/2026 16:00:00,1.61
4/9/2026 16:00:00,1.48
4/10/2026 16:00:00,1.58
4/13/2026 16:00:00,1.56
4/14/2026 16:00:00,1.56
4/15/2026 16:00:00,1.84
4/16/2026 16:00:00,1.78
4/17/2026 16:00:00,1.83
4/20/2026 16:00:00,1.75
4/21/2026 16:00:00,1.77
4/22/2026 16:00:00,1.88
4/23/2026 16:00:00,1.78
4/24/2026 16:00:00,1.91
4/27/2026 16:00:00,2.11
4/28/2026 16:00:00,1.99
4/29/2026 16:00:00,1.92
4/30/2026 16:00:00,2.26
5/1/2026 16:00:00,2.42
5/4/2026 16:00:00,2.36
5/5/2026 16:00:00,2.28
5/6/2026 16:00:00,2.81
5/7/2026 16:00:00,2.2
5/8/2026 16:00:00,2.39
5/11/2026 16:00:00,2.24
5/12/2026 16:00:00,2.23
5/13/2026 16:00:00,2.48
5/14/2026 16:00:00,2.42
5/15/2026 16:00:00,2.21
5/18/2026 16:00:00,2.2
5/19/2026 16:00:00,2.32
5/20/2026 16:00:00,2.38
5/21/2026 16:00:00,2.48
5/22/2026 16:00:00,3.14
5/26/2026 16:00:00,2.97
5/27/2026 16:00:00,2.76
5/28/2026 16:00:00,2.84
5/29/2026 16:00:00,2.93
6/1/2026 16:00:00,2.53
6/2/2026 16:00:00,2.52
6/3/2026 16:00:00,2.4
6/4/2026 16:00:00,2.49
6/5/2026 16:00:00,2.26
6/8/2026 16:00:00,2.26
6/9/2026 16:00:00,2.26
6/10/2026 16:00:00,2.07
6/11/2026 16:00:00,2.26
6/12/2026 16:00:00,2.19
6/15/2026 16:00:00,2.26
6/16/2026 16:00:00,2.18
6/17/2026 16:00:00,2.19
6/18/2026 16:00:00,2.22
6/22/2026 16:00:00,2.14
6/23/2026 16:00:00,2.03
6/24/2026 16:00:00,1.88
6/25/2026 16:00:00,1.88
6/26/2026 16:00:00,1.91
6/29/2026 16:00:00,1.97
6/30/2026 16:00:00,1.97
7/1/2026 16:00:00,1.99
7/2/2026 16:00:00,1.94
7/6/2026 16:00:00,1.92
7/7/2026 16:00:00,1.75
7/8/2026 16:00:00,1.68
7/9/2026 16:00:00,1.76
7/10/2026 16:00:00,1.76
7/13/2026 16:00:00,1.72
7/14/2026 16:00:00,1.73
7/15/2026 16:00:00,1.71
7/16/2026 16:00:00,1.5
7/17/2026 16:00:00,1.57
7/20/2026 16:00:00,1.66
7/21/2026 16:00:00,1.99
7/22/2026 16:00:00,1.91
7/23/2026 16:00:00,1.85
7/24/2026 16:00:00,1.78
7/27/2026 16:00:00,1.85
7/28/2026 16:00:00,1.75
7/29/2026 16:00:00,1.59
7/30/2026 16:00:00,1.74
7/31/2026 16:00:00,1.72
8/3/2026 16:00:00,1.78
8/4/2026 16:00:00,1.79
8/5/2026 16:00:00,1.91
8/6/2026 16:00:00,1.95
8/7/2026 16:00:00,2.01
8/10/2026 16:00:00,2.04
8/11/2026 16:00:00,2.03
8/12/2026 16:00:00,1.99
8/13/2026 16:00:00,1.99
8/14/2026 16:00:00,1.97
8/17/2026 16:00:00,1.98
8/18/2026 16:00:00,1.89
8/19/2026 16:00:00,1.89
8/20/2026 16:00:00,1.84
8/21/2026 16:00:00,1.87
